sentence_id,word,tag
1206,They,Pronoun_Subject
1206,were,Auxiliary verb
1206,planning,Verb_ing
1206,the,Determiner
1206,wedding,Noun
1207,She,Pronoun_Subject
1207,had,Auxiliary verb
1207,decided,Verb_past
1207,to,Preposition
1207,go,Verb
1207,abroad,Adverb
1208,I,Pronoun_Subject
1208,will,Auxiliary verb
1208,be,Auxiliary verb
1208,staying,Verb_ing
1208,in,Preposition
1208,a,Determiner
1208,hotel,Noun
1209,We,Pronoun_Subject
1209,had,Auxiliary verb
1209,been,Verb_past_participle
1209,talking,Verb_ing
1209,for,Preposition
1209,hours,Noun
1210,He,Pronoun_Subject
1210,is,Auxiliary verb
1210,looking,Verb_ing
1210,for,Preposition
1210,his,Possessive_adjective
1210,keys,Noun_plural
1211,They,Pronoun_Subject
1211,will,Auxiliary verb
1211,visit,Verb
1211,their,Possessive_adjective
1211,grandparents,Noun_plural
1212,I,Pronoun_Subject
1212,am,Auxiliary verb
1212,reading,Verb_ing
1212,a,Determiner
1212,magazine,Noun
1213,We,Pronoun_Subject
1213,were,Auxiliary verb
1213,studying,Verb_ing
1213,when,Conjunction
1213,the,Determiner
1213,teacher,Noun
1214,She,Pronoun_Subject
1214,had,Auxiliary verb
1214,written,Verb_past
1214,the,Determiner
1214,report,Noun
1215,I,Pronoun_Subject
1215,will,Auxiliary verb
1215,send,Verb
1215,the,Determiner
1215,email,Noun
1216,They,Pronoun_Subject
1216,are,Auxiliary verb
1216,playing,Verb_ing
1216,chess,Noun
1217,He,Pronoun_Subject
1217,was,Auxiliary verb
1217,traveling,Verb_ing
1217,last,Adjective
1217,week,Noun
1218,She,Pronoun_Subject
1218,has,Auxiliary verb
1218,been,Verb_past_participle
1218,working,Verb_ing
1218,for,Preposition
1218,hours,Noun
1219,We,Pronoun_Subject
1219,will,Auxiliary verb
1219,be,Auxiliary verb
1219,meeting,Verb_ing
1219,him,Pronoun_object
1220,I,Pronoun_Subject
1220,have,Auxiliary verb
1220,seen,Verb_past
1220,her,Pronoun_object
1221,They,Pronoun_Subject
1221,are,Auxiliary verb
1221,planning,Verb_ing
1221,their,Possessive_adjective
1221,wedding,Noun
1222,He,Pronoun_Subject
1222,was,Auxiliary verb
1222,watching,Verb_ing
1222,a,Determiner
1222,movie,Noun
1223,I,Pronoun_Subject
1223,am,Auxiliary verb
1223,trying,Verb_ing
1223,to,Preposition
1223,finish,Verb
1223,my,Possessive_adjective
1223,homework,Noun
1224,We,Pronoun_Subject
1224,have,Auxiliary verb
1224,been,Verb_past_participle
1224,working,Verb_ing
1224,for,Preposition
1224,the,Determiner
1224,past,Adjective
1224,week,Noun
1225,They,Pronoun_Subject
1225,were,Auxiliary verb
1225,talking,Verb_ing
1225,about,Preposition
1225,the,Determiner
1225,project,Noun
1226,She,Pronoun_Subject
1226,has,Auxiliary verb
1226,been,Verb_past_participle
1226,reading,Verb_ing
1226,a,Determiner
1226,book,Noun
1227,I,Pronoun_Subject
1227,will,Auxiliary verb
1227,be,Auxiliary verb
1227,cooking,Verb_ing
1227,dinner,Noun
1228,They,Pronoun_Subject
1228,had,Auxiliary verb
1228,already,Adverb
1228,left,Verb_past
1228,by,Preposition
1228,the,Determiner
1228,time,Noun
1228,we,Pronoun_Subject
1228,arrived,Verb_past
1229,He,Pronoun_Subject
1229,is,Auxiliary verb
1229,studying,Verb_ing
1229,at,Preposition
1229,the,Determiner
1229,library,Noun
1230,We,Pronoun_Subject
1230,are,Auxiliary verb
1230,going,Verb_ing
1230,to,Preposition
1230,watch,Verb
1230,a,Determiner
1230,movie,Noun
1231,I,Pronoun_Subject
1231,was,Auxiliary verb
1231,reading,Verb_ing
1231,when,Conjunction
1231,he,Pronoun_object
1231,called,Verb_past
1232,They,Pronoun_Subject
1232,had,Auxiliary verb
1232,been,Verb_past_participle
1232,working,Verb_ing
1232,on,Preposition
1232,the,Determiner
1232,presentation,Noun
1233,She,Pronoun_Subject
1233,is,Auxiliary verb
1233,watching,Verb_ing
1233,TV,Noun
1234,I,Pronoun_Subject
1234,will,Auxiliary verb
1234,have,Auxiliary verb
1234,finished,Verb_past_participle
1234,my,Possessive_adjective
1234,work,Noun
1235,We,Pronoun_Subject
1235,are,Auxiliary verb
1235,eating,Verb_ing
1235,dinner,Noun
1236,They,Pronoun_Subject
1236,had,Auxiliary verb
1236,been,Verb_past_participle
1236,playing,Verb_ing
1236,outside,Adverb
1237,He,Pronoun_Subject
1237,will,Auxiliary verb
1237,be,Auxiliary verb
1237,studying,Verb_ing
1237,at,Preposition
1237,the,Determiner
1237,university,Noun
1238,I,Pronoun_Subject
1238,am,Auxiliary verb
1238,going,Verb_ing
1238,to,Preposition
1238,visit,Verb
1238,my,Possessive_adjective
1238,family,Noun
1239,We,Pronoun_Subject
1239,were,Auxiliary verb
1239,going,Verb_ing
1239,to,Preposition
1239,the,Determiner
1239,party,Noun
1240,He,Pronoun_Subject
1240,was,Auxiliary verb
1240,watching,Verb_ing
1240,TV,Noun
1241,I,Pronoun_Subject
1241,have,Auxiliary verb
1241,never,Adverb
1241,seen,Verb_past
1241,such,Adjective
1241,a,Determiner
1241,beautiful,Adjective
1241,view,Noun
1242,They,Pronoun_Subject
1242,were,Auxiliary verb
1242,traveling,Verb_ing
1242,for,Preposition
1242,weeks,Noun_plural
1243,We,Pronoun_Subject
1243,will,Auxiliary verb
1243,be,Auxiliary verb
1243,watching,Verb_ing
1243,the,Determiner
1243,match,Noun
1244,She,Pronoun_Subject
1244,has,Auxiliary verb
1244,been,Verb_past_participle
1244,studying,Verb_ing
1244,all,Adverb
1244,day,Noun
1245,I,Pronoun_Subject
1245,am,Auxiliary verb
1245,reading,Verb_ing
1245,a,Determiner
1245,book,Noun
1246,They,Pronoun_Subject
1246,have,Auxiliary verb
1246,finished,Verb_past_participle
1246,their,Possessive_adjective
1246,work,Noun
1247,He,Pronoun_Subject
1247,had,Auxiliary verb
1247,been,Verb_past_participle
1247,waiting,Verb_ing
1247,for,Preposition
1247,the,Determiner
1247,train,Noun
1248,We,Pronoun_Subject
1248,were,Auxiliary verb
1248,playing,Verb_ing
1248,outside,Adverb
1248,when,Conjunction
1248,it,Pronoun_object
1248,started,Verb_past
1249,They,Pronoun_Subject
1249,had,Auxiliary verb
1249,left,Verb_past
1249,by,Preposition
1249,the,Determiner
1249,time,Noun
1249,we,Pronoun_Subject
1249,arrived,Verb_past
1250,I,Pronoun_Subject
1250,am,Auxiliary verb
1250,going,Verb_ing
1250,to,Preposition
1250,the,Determiner
1250,cinema,Noun
1251,He,Pronoun_Subject
1251,was,Auxiliary verb
1251,studying,Verb_ing
1251,for,Preposition
1251,his,Possessive_adjective
1251,exams,Noun_plural
1252,We,Pronoun_Subject
1252,will,Auxiliary verb
1252,be,Auxiliary verb
1252,meeting,Verb_ing
1252,him,Pronoun_object
1253,I,Pronoun_Subject
1253,have,Auxiliary verb
1253,already,Adverb
1253,finished,Verb_past_participle
1253,my,Possessive_adjective
1253,homework,Noun
1254,They,Pronoun_Subject
1254,were,Auxiliary verb
1254,playing,Verb_ing
1254,in,Preposition
1254,the,Determiner
1254,garden,Noun
1255,He,Pronoun_Subject
1255,had,Auxiliary verb
1255,been,Verb_past_participle
1255,watching,Verb_ing
1255,TV,Noun
1256,I,Pronoun_Subject
1256,will,Auxiliary verb
1256,have,Auxiliary verb
1256,written,Verb_past_participle
1256,the,Determiner
1256,report,Noun
1257,They,Pronoun_Subject
1257,had,Auxiliary verb
1257,been,Verb_past_participle
1257,preparing,Verb_ing
1257,for,Preposition
1257,the,Determiner
1257,presentation,Noun
1258,We,Pronoun_Subject
1258,are,Auxiliary verb
1258,working,Verb_ing
1258,on,Preposition
1258,a,Determiner
1258,new,Adjective
1258,project,Noun
1259,I,Pronoun_Subject
1259,had,Auxiliary verb
1259,completed,Verb_past_participle
1259,the,Determiner
1259,task,Noun
1260,They,Pronoun_Subject
1260,have,Auxiliary verb
1260,been,Auxiliary verb
1260,working,Verb_ing
1260,very,Adverb
1260,hard,Adjective
1260,all,Adverb
1260,day,Noun
1261,He,Pronoun_Subject
1261,was,Auxiliary verb
1261,walking,Verb_ing
1261,to,Preposition
1261,the,Determiner
1261,store,Noun
1262,We,Pronoun_Subject
1262,have,Auxiliary verb
1262,never,Adverb
1262,met,Verb_past
1262,someone,Noun
1263,I,Pronoun_Subject
1263,will,Auxiliary verb
1263,be,Auxiliary verb
1263,presenting,Verb_ing
1263,the,Determiner
1263,new,Adjective
1263,idea,Noun
1264,They,Pronoun_Subject
1264,had,Auxiliary verb
1264,been,Verb_past_participle
1264,running,Verb_ing
1264,quickly,Adverb
1265,He,Pronoun_Subject
1265,is,Auxiliary verb
1265,studying,Verb_ing
1265,hard,Adjective
1265,for,Preposition
1265,his,Possessive_adjective
1265,exams,Noun_plural
1266,We,Pronoun_Subject
1266,were,Auxiliary verb
1266,trying,Verb_ing
1266,to,Preposition
1266,solve,Verb
1266,the,Determiner
1266,puzzle,Noun
1267,I,Pronoun_Subject
1267,had,Auxiliary verb
1267,completed,Verb_past_participle
1267,the,Determiner
1267,report,Noun
1268,They,Pronoun_Subject
1268,were,Auxiliary verb
1268,speaking,Verb_ing
1268,to,Preposition
1268,the,Determiner
1268,manager,Noun
1269,He,Pronoun_Subject
1269,was,Auxiliary verb
1269,talking,Verb_ing
1269,with,Preposition
1269,her,Pronoun_object
1270,We,Pronoun_Subject
1270,will,Auxiliary verb
1270,be,Auxiliary verb
1270,traveling,Verb_ing
1270,to,Preposition
1270,the,Determiner
1270,beach,Noun
1271,I,Pronoun_Subject
1271,had,Auxiliary verb
1271,been,Verb_past_participle
1271,learning,Verb_ing
1271,Spanish,Noun
1272,They,Pronoun_Subject
1272,were,Auxiliary verb
1272,enjoying,Verb_ing
1272,the,Determiner
1272,weather,Noun
1273,He,Pronoun_Subject
1273,has,Auxiliary verb
1273,been,Verb_past_participle
1273,working,Verb_ing
1273,hard,Adjective
1274,I,Pronoun_Subject
1274,have,Auxiliary verb
1274,been,Verb_past_participle
1274,writing,Verb_ing
1274,emails,Noun_plural
1275,We,Pronoun_Subject
1275,had,Auxiliary verb
1275,been,Verb_past_participle
1275,living,Verb_ing
1275,in,Preposition
1275,a,Determiner
1275,small,Adjective
1275,village,Noun
1276,They,Pronoun_Subject
1276,are,Auxiliary verb
1276,playing,Verb_ing
1276,football,Noun
1277,He,Pronoun_Subject
1277,had,Auxiliary verb
1277,been,Verb_past_participle
1277,swimming,Verb_ing
1277,in,Preposition
1277,the,Determiner
1277,pool,Noun
1278,I,Pronoun_Subject
1278,am,Auxiliary verb
1278,studying,Verb_ing
1278,for,Preposition
1278,the,Determiner
1278,exam,Noun
1279,They,Pronoun_Subject
1279,will,Auxiliary verb
1279,be,Auxiliary verb
1279,going,Verb_ing
1279,to,Preposition
1279,the,Determiner
1279,park,Noun
1280,He,Pronoun_Subject
1280,was,Auxiliary verb
1280,sitting,Verb_ing
1280,on,Preposition
1280,the,Determiner
1280,bench,Noun
1281,We,Pronoun_Subject
1281,had,Auxiliary verb
1281,been,Verb_past_participle
1281,working,Verb_ing
1281,all,Adverb
1281,day,Noun
1282,I,Pronoun_Subject
1282,have,Auxiliary verb
1282,been,Verb_past_participle
1282,learning,Verb_ing
1282,new,Adjective
1282,skills,Noun_plural
1283,They,Pronoun_Subject
1283,will,Auxiliary verb
1283,have,Auxiliary verb
1283,finished,Verb_past_participle
1283,their,Possessive_adjective
1283,homework,Noun
1284,He,Pronoun_Subject
1284,had,Auxiliary verb
1284,been,Verb_past_participle
1284,reading,Verb_ing
1284,a,Determiner
1284,book,Noun
1285,We,Pronoun_Subject
1285,will,Auxiliary verb
1285,be,Auxiliary verb
1285,traveling,Verb_ing
1285,soon,Adverb
1285,to,Preposition
1285,another,Determiner
1285,city,Noun
1286,I,Pronoun_Subject
1286,am,Auxiliary verb
1286,reading,Verb_ing
1286,a,Determiner
1286,novel,Noun
1287,They,Pronoun_Subject
1287,were,Auxiliary verb
1287,waiting,Verb_ing
1287,for,Preposition
1287,the,Determiner
1287,bus,Noun
1288,He,Pronoun_Subject
1288,will,Auxiliary verb
1288,have,Auxiliary verb
1288,been,Verb_past_participle
1288,working,Verb_ing
1288,on,Preposition
1288,the,Determiner
1288,project,Noun
1289,We,Pronoun_Subject
1289,had,Auxiliary verb
1289,finished,Verb_past_participle
1289,the,Determiner
1289,assignment,Noun
1290,I,Pronoun_Subject
1290,am,Auxiliary verb
1290,working,Verb_ing
1290,on,Preposition
1290,my,Possessive_adjective
1290,essay,Noun
1291,They,Pronoun_Subject
1291,were,Auxiliary verb
1291,discussing,Verb_ing
1291,the,Determiner
1291,meeting,Noun
1292,He,Pronoun_Subject
1292,has,Auxiliary verb
1292,been,Verb_past_participle
1292,playing,Verb_ing
1292,the,Determiner
1292,guitar,Noun
1293,We,Pronoun_Subject
1293,will,Auxiliary verb
1293,have,Auxiliary verb
1293,finished,Verb_past_participle
1293,our,Possessive_adjective
1293,work,Noun
1294,I,Pronoun_Subject
1294,had,Auxiliary verb
1294,been,Verb_past_participle
1294,looking,Verb_ing
1294,for,Preposition
1294,the,Determiner
1294,answer,Noun
1295,They,Pronoun_Subject
1295,were,Auxiliary verb
1295,going,Verb_ing
1295,to,Preposition
1295,the,Determiner
1295,concert,Noun
1296,He,Pronoun_Subject
1296,has,Auxiliary verb
1296,been,Verb_past_participle
1296,running,Verb_ing
1296,in,Preposition
1296,the,Determiner
1296,park,Noun
1297,I,Pronoun_Subject
1297,had,Auxiliary verb
1297,been,Verb_past_participle
1297,playing,Verb_ing
1297,football,Noun
1298,They,Pronoun_Subject
1298,are,Auxiliary verb
1298,studying,Verb_ing
1298,in,Preposition
1298,the,Determiner
1298,library,Noun
1299,He,Pronoun_Subject
1299,had,Auxiliary verb
1299,been,Verb_past_participle
1299,sleeping,Verb_ing
1299,when,Conjunction
1299,I,Pronoun_Subject
1299,called,Verb_past
1300,We,Pronoun_Subject
1300,will,Auxiliary verb
1300,have,Auxiliary verb
1300,finished,Verb_past_participle
1300,all,Adverb
1300,the,Determiner
1300,tasks,Noun_plural
1301,She,Pronoun_Subject
1301,was,Auxiliary verb
1301,working,Verb_ing
1301,on,Preposition
1301,her,Possessive_adjective
1301,project,Noun
1302,I,Pronoun_Subject
1302,will,Auxiliary verb
1302,be,Auxiliary verb
1302,visiting,Verb_ing
1302,the,Determiner
1302,museum,Noun
1303,They,Pronoun_Subject
1303,have,Auxiliary verb
1303,completed,Verb_past_participle
1303,the,Determiner
1303,assignment,Noun
1304,We,Pronoun_Subject
1304,are,Auxiliary verb
1304,thinking,Verb_ing
1304,of,Preposition
1304,traveling,Verb_ing
1305,She,Pronoun_Subject
1305,had,Auxiliary verb
1305,finished,Verb_past_participle
1305,her,Possessive_adjective
1305,work,Noun
1306,They,Pronoun_Subject
1306,were,Auxiliary verb
1306,singing,Verb_ing
1306,in,Preposition
1306,the,Determiner
1306,choir,Noun
1307,He,Pronoun_Subject
1307,had,Auxiliary verb
1307,been,Verb_past_participle
1307,studying,Verb_ing
1307,for,Preposition
1307,hours,Noun_plural
1308,We,Pronoun_Subject
1308,will,Auxiliary verb
1308,have,Auxiliary verb
1308,finished,Verb_past_participle
1308,the,Determiner
1308,meeting,Noun
1309,I,Pronoun_Subject
1309,will,Auxiliary verb
1309,have,Auxiliary verb
1309,finished,Verb_past_participle
1309,writing,Verb_ing
1310,She,Pronoun_Subject
1310,had,Auxiliary verb
1310,been,Verb_past_participle
1310,cooking,Verb_ing
1310,dinner,Noun
1311,They,Pronoun_Subject
1311,were,Auxiliary verb
1311,watching,Verb_ing
1311,a,Determiner
1311,movie,Noun
1312,He,Pronoun_Subject
1312,has,Auxiliary verb
1312,completed,Verb_past_participle
1312,his,Possessive_adjective
1312,homework,Noun
1313,We,Pronoun_Subject
1313,are,Auxiliary verb
1313,going,Verb_ing
1313,to,Preposition
1313,the,Determiner
1313,park,Noun
1314,They,Pronoun_Subject
1314,had,Auxiliary verb
1314,been,Verb_past_participle
1314,waiting,Verb_ing
1314,for,Preposition
1314,her,Pronoun_object
1315,She,Pronoun_Subject
1315,had,Auxiliary verb
1315,been,Verb_past_participle
1315,working,Verb_ing
1315,hard,Adverb
1316,I,Pronoun_Subject
1316,am,Auxiliary verb
1316,traveling,Verb_ing
1316,to,Preposition
1316,the,Determiner
1316,office,Noun
1317,We,Pronoun_Subject
1317,will,Auxiliary verb
1317,be,Auxiliary verb
1317,going,Verb_ing
1317,to,Preposition
1317,the,Determiner
1317,concert,Noun
1318,He,Pronoun_Subject
1318,will,Auxiliary verb
1318,have,Auxiliary verb
1318,finished,Verb_past_participle
1318,his,Possessive_adjective
1318,presentation,Noun
1319,They,Pronoun_Subject
1319,were,Auxiliary verb
1319,working,Verb_ing
1319,on,Preposition
1319,the,Determiner
1319,project,Noun
1320,I,Pronoun_Subject
1320,will,Auxiliary verb
1320,have,Auxiliary verb
1320,finished,Verb_past_participle
1320,writing,Verb_ing
1321,She,Pronoun_Subject
1321,was,Auxiliary verb
1321,reading,Verb_ing
1321,a,Determiner
1321,book,Noun
1322,We,Pronoun_Subject
1322,are,Auxiliary verb
1322,reading,Verb_ing
1322,the,Determiner
1322,news,Noun
1323,I,Pronoun_Subject
1323,will,Auxiliary verb
1323,be,Auxiliary verb
1323,attending,Verb_ing
1323,the,Determiner
1323,seminar,Noun
1324,They,Pronoun_Subject
1324,had,Auxiliary verb
1324,been,Verb_past_participle
1324,watching,Verb_ing
1324,a,Determiner
1324,movie,Noun
1325,He,Pronoun_Subject
1325,has,Auxiliary verb
1325,finished,Verb_past_participle
1325,the,Determiner
1325,meal,Noun
1326,We,Pronoun_Subject
1326,had,Auxiliary verb
1326,been,Verb_past_participle
1326,discussing,Verb_ing
1326,the,Determiner
1326,issue,Noun
1327,She,Pronoun_Subject
1327,is,Auxiliary verb
1327,traveling,Verb_ing
1327,to,Preposition
1327,the,Determiner
1327,office,Noun
1328,They,Pronoun_Subject
1328,have,Auxiliary verb
1328,been,Verb_past_participle
1328,working,Verb_ing
1328,all,Adverb
1328,day,Noun
1329,He,Pronoun_Subject
1329,will,Auxiliary verb
1329,be,Auxiliary verb
1329,working,Verb_ing
1329,on,Preposition
1329,the,Determiner
1329,project,Noun
1330,She,Pronoun_Subject
1330,was,Auxiliary verb
1330,thinking,Verb_ing
1330,about,Preposition
1330,her,Possessive_adjective
1330,future,Noun
1331,I,Pronoun_Subject
1331,have,Auxiliary verb
1331,completed,Verb_past_participle
1331,the,Determiner
1331,assignment,Noun
1332,They,Pronoun_Subject
1332,were,Auxiliary verb
1332,talking,Verb_ing
1332,about,Preposition
1332,the,Determiner
1332,plan,Noun
1333,He,Pronoun_Subject
1333,is,Auxiliary verb
1333,preparing,Verb_ing
1333,for,Preposition
1333,the,Determiner
1333,interview,Noun
1334,We,Pronoun_Subject
1334,were,Auxiliary verb
1334,waiting,Verb_ing
1334,for,Preposition
1334,the,Determiner
1334,results,Noun_plural
1335,I,Pronoun_Subject
1335,am,Auxiliary verb
1335,feeling,Verb_ing
1335,tired,Adjective
1335,after,Preposition
1335,the,Determiner
1335,workout,Noun
1336,She,Pronoun_Subject
1336,was,Auxiliary verb
1336,running,Verb_ing
1336,fast,Adverb
1336,around,Preposition
1336,the,Determiner
1336,track,Noun
1337,They,Pronoun_Subject
1337,had,Auxiliary verb
1337,been,Verb_past_participle
1337,watching,Verb_ing
1337,the,Determiner
1337,football,Noun
1338,I,Pronoun_Subject
1338,will,Auxiliary verb
1338,be,Auxiliary verb
1338,traveling,Verb_ing
1338,to,Preposition
1338,the,Determiner
1338,countryside,Noun
1339,She,Pronoun_Subject
1339,has,Auxiliary verb
1339,been,Verb_past_participle
1339,cooking,Verb_ing
1339,dinner,Noun
1340,They,Pronoun_Subject
1340,are,Auxiliary verb
1340,playing,Verb_ing
1340,football,Noun
1341,We,Pronoun_Subject
1341,have,Auxiliary verb
1341,been,Verb_past_participle
1341,learning,Verb_ing
1341,English,Noun
1342,He,Pronoun_Subject
1342,had,Auxiliary verb
1342,been,Verb_past_participle
1342,reading,Verb_ing
1342,for,Preposition
1342,hours,Noun_plural
1343,I,Pronoun_Subject
1343,was,Auxiliary verb
1343,writing,Verb_ing
1343,an,Determiner
1343,email,Noun
1344,They,Pronoun_Subject
1344,will,Auxiliary verb
1344,be,Auxiliary verb
1344,traveling,Verb_ing
1344,soon,Adverb
1344,to,Preposition
1344,the,Determiner
1344,US,Noun
1345,She,Pronoun_Subject
1345,had,Auxiliary verb
1345,been,Verb_past_participle
1345,studying,Verb_ing
1345,hard,Adverb
1345,for,Preposition
1345,the,Determiner
1345,exam,Noun
1346,We,Pronoun_Subject
1346,have,Auxiliary verb
1346,been,Verb_past_participle
1346,walking,Verb_ing
1346,in,Preposition
1346,the,Determiner
1346,park,Noun
1347,He,Pronoun_Subject
1347,is,Auxiliary verb
1347,writing,Verb_ing
1347,a,Determiner
1347,letter,Noun
1348,They,Pronoun_Subject
1348,had,Auxiliary verb
1348,been,Verb_past_participle
1348,making,Verb_ing
1348,plans,Noun_plural
1349,I,Pronoun_Subject
1349,was,Auxiliary verb
1349,playing,Verb_ing
1349,football,Noun
1350,She,Pronoun_Subject
1350,is,Auxiliary verb
1350,waiting,Verb_ing
1350,for,Preposition
1350,her,Possessive_adjective
1350,friend,Noun
1351,They,Pronoun_Subject
1351,will,Auxiliary verb
1351,have,Auxiliary verb
1351,finished,Verb_past_participle
1351,the,Determiner
1351,project,Noun
1352,He,Pronoun_Subject
1352,had,Auxiliary verb
1352,been,Verb_past_participle
1352,running,Verb_ing
1352,when,Conjunction
1352,I,Pronoun_object
1352,called,Verb_past
1353,I,Pronoun_Subject
1353,will,Auxiliary verb
1353,be,Auxiliary verb
1353,meeting,Verb_ing
1353,my,Possessive_adjective
1353,friends,Noun_plural
1354,She,Pronoun_Subject
1354,is,Auxiliary verb
1354,waiting,Verb_ing
1354,for,Preposition
1354,the,Determiner
1354,bus,Noun
1355,They,Pronoun_Subject
1355,have,Auxiliary verb
1355,been,Verb_past_participle
1355,working,Verb_ing
1355,all,Adverb
1355,day,Noun
1356,I,Pronoun_Subject
1356,had,Auxiliary verb
1356,been,Verb_past_participle
1356,trying,Verb_ing
1356,to,Preposition
1356,solve,Verb
1356,the,Determiner
1356,problem,Noun
1357,We,Pronoun_Subject
1357,are,Auxiliary verb
1357,waiting,Verb_ing
1357,for,Preposition
1357,the,Determiner
1357,response,Noun
1358,He,Pronoun_Subject
1358,is,Auxiliary verb
1358,cooking,Verb_ing
1358,dinner,Noun
1359,They,Pronoun_Subject
1359,had,Auxiliary verb
1359,been,Verb_past_participle
1359,talking,Verb_ing
1359,about,Preposition
1359,the,Determiner
1359,meeting,Noun
1360,I,Pronoun_Subject
1360,will,Auxiliary verb
1360,be,Auxiliary verb
1360,leaving,Verb_ing
1360,soon,Adverb
1360,for,Preposition
1360,vacation,Noun
1361,She,Pronoun_Subject
1361,is,Auxiliary verb
1361,looking,Verb_ing
1361,for,Preposition
1361,her,Possessive_adjective
1361,keys,Noun_plural
1362,They,Pronoun_Subject
1362,have,Auxiliary verb
1362,been,Verb_past_participle
1362,discussing,Verb_ing
1362,the,Determiner
1362,event,Noun
1363,We,Pronoun_Subject
1363,will,Auxiliary verb
1363,be,Auxiliary verb
1363,attending,Verb_ing
1363,the,Determiner
1363,conference,Noun
1364,He,Pronoun_Subject
1364,had,Auxiliary verb
1364,been,Verb_past_participle
1364,reading,Verb_ing
1364,the,Determiner
1364,newspaper,Noun
1365,I,Pronoun_Subject
1365,will,Auxiliary verb
1365,be,Auxiliary verb
1365,working,Verb_ing
1365,from,Preposition
1365,home,Noun
1366,They,Pronoun_Subject
1366,were,Auxiliary verb
1366,discussing,Verb_ing
1366,the,Determiner
1366,plan,Noun
1367,She,Pronoun_Subject
1367,is,Auxiliary verb
1367,planning,Verb_ing
1367,a,Determiner
1367,trip,Noun
1368,We,Pronoun_Subject
1368,had,Auxiliary verb
1368,been,Verb_past_participle
1368,waiting,Verb_ing
1368,for,Preposition
1368,the,Determiner
1368,bus,Noun
1369,He,Pronoun_Subject
1369,had,Auxiliary verb
1369,been,Verb_past_participle
1369,talking,Verb_ing
1369,to,Preposition
1369,them,Pronoun_object
1370,They,Pronoun_Subject
1370,were,Auxiliary verb
1370,playing,Verb_ing
1370,football,Noun
1371,I,Pronoun_Subject
1371,am,Auxiliary verb
1371,running,Verb_ing
1371,in,Preposition
1371,the,Determiner
1371,park,Noun
1372,She,Pronoun_Subject
1372,will,Auxiliary verb
1372,be,Auxiliary verb
1372,attending,Verb_ing
1372,the,Determiner
1372,meeting,Noun
1373,We,Pronoun_Subject
1373,were,Auxiliary verb
1373,eating,Verb_ing
1373,dinner,Noun
1374,He,Pronoun_Subject
1374,has,Auxiliary verb
1374,been,Verb_past_participle
1374,working,Verb_ing
1374,all,Adverb
1374,day,Noun
1375,I,Pronoun_Subject
1375,am,Auxiliary verb
1375,reading,Verb_ing
1375,a,Determiner
1375,book,Noun
1376,She,Pronoun_Subject
1376,was,Auxiliary verb
1376,studying,Verb_ing
1376,for,Preposition
1376,the,Determiner
1376,test,Noun
1377,They,Pronoun_Subject
1377,will,Auxiliary verb
1377,have,Auxiliary verb
1377,completed,Verb_past_participle
1377,the,Determiner
1377,assignment,Noun
1378,We,Pronoun_Subject
1378,are,Auxiliary verb
1378,finishing,Verb_ing
1378,our,Possessive_adjective
1378,lunch,Noun
1379,I,Pronoun_Subject
1379,had,Auxiliary verb
1379,been,Verb_past_participle
1379,waiting,Verb_ing
1379,for,Preposition
1379,her,Pronoun_object
1380,He,Pronoun_Subject
1380,is,Auxiliary verb
1380,cooking,Verb_ing
1380,dinner,Noun
1381,They,Pronoun_Subject
1381,will,Auxiliary verb
1381,be,Auxiliary verb
1381,studying,Verb_ing
1381,at,Preposition
1381,the,Determiner
1381,library,Noun
1382,She,Pronoun_Subject
1382,has,Auxiliary verb
1382,been,Verb_past_participle
1382,reading,Verb_ing
1382,a,Determiner
1382,novel,Noun
1383,We,Pronoun_Subject
1383,are,Auxiliary verb
1383,planning,Verb_ing
1383,a,Determiner
1383,trip,Noun
1384,He,Pronoun_Subject
1384,will,Auxiliary verb
1384,be,Auxiliary verb
1384,playing,Verb_ing
1384,football,Noun
1385,I,Pronoun_Subject
1385,had,Auxiliary verb
1385,been,Verb_past_participle
1385,working,Verb_ing
1385,on,Preposition
1385,the,Determiner
1385,project,Noun
1386,They,Pronoun_Subject
1386,were,Auxiliary verb
1386,singing,Verb_ing
1386,songs,Noun_plural
1387,She,Pronoun_Subject
1387,is,Auxiliary verb
1387,enjoying,Verb_ing
1387,the,Determiner
1387,music,Noun
1388,We,Pronoun_Subject
1388,are,Auxiliary verb
1388,traveling,Verb_ing
1388,to,Preposition
1388,the,Determiner
1388,mountains,Noun_plural
1389,I,Pronoun_Subject
1389,will,Auxiliary verb
1389,be,Auxiliary verb
1389,finishing,Verb_ing
1389,the,Determiner
1389,report,Noun
1390,He,Pronoun_Subject
1390,had,Auxiliary verb
1390,been,Verb_past_participle
1390,thinking,Verb_ing
1390,about,Preposition
1390,the,Determiner
1390,problem,Noun
1391,They,Pronoun_Subject
1391,were,Auxiliary verb
1391,walking,Verb_ing
1391,along,Preposition
1391,the,Determiner
1391,beach,Noun
1392,She,Pronoun_Subject
1392,will,Auxiliary verb
1392,be,Auxiliary verb
1392,attending,Verb_ing
1392,the,Determiner
1392,ceremony,Noun
1393,We,Pronoun_Subject
1393,had,Auxiliary verb
1393,been,Verb_past_participle
1393,discussing,Verb_ing
1393,the,Determiner
1393,issue,Noun
1394,I,Pronoun_Subject
1394,am,Auxiliary verb
1394,doing,Verb_ing
1394,my,Possessive_adjective
1394,homework,Noun
1395,He,Pronoun_Subject
